layer_id,layer,duration,voltage_avg,voltage_stdev,voltage_min,voltage_max,current_avg,current_stdev,current_min,current_max,power_avg,power_stdev,power_min,power_max,energy
11,DEQUANTIZE,1e-05,1.8024298,0.0004912855220027268,1.8013588,1.8031467,0.005470817,0.00017150939675047994,0.005088582,0.005638931,0.009860745,0.0003085421631112695,0.009173402,0.010157738,9.860744699835779e-08
1,QUANTIZE,0.000765,1.8024765,0.0006984031642787158,1.8005198,1.8045183,0.005699881,0.00019396099378354847,0.004905664,0.006066378,0.010273899,0.0003495718992780894,0.008841238,0.010932499,7.859532698057591e-06
2,CONV_2D,0.001002,1.8024949,0.0006320272223092616,1.8001782,1.804535,0.005381962,0.00045175672858022153,0.004835781,0.0072820606,0.009700914,0.0008136738906614482,0.008716783,0.013127691,9.72031574137509e-06
3,MAX_POOL_2D,8.4e-05,1.8022108,0.0004953871248289943,1.80116,1.8035522,0.006169471,0.0006089336820878088,0.005031329,0.007343737,0.011118618,0.001096680061891675,0.0090705,0.013232819,9.339638985693455e-07
4,CONV_2D,0.002852,1.8022672,0.0006880342843942344,1.8000351,1.8043587,0.006699565,0.0006172305438667536,0.0049277027,0.009038375,0.012074298,0.0011110736522823572,0.008879262,0.01628753,3.4435898538678885e-05
5,MAX_POOL_2D,0.00019,1.8021151,0.0006407585460692644,1.8005472,1.8037909,0.0063474933,0.00043105604709126055,0.0052199396,0.0069698417,0.0114388745,0.0007763028843328357,0.00940266,0.012557775,2.1733861602842808e-06
6,CONV_2D,0.001285,1.802114,0.0006557441083714366,1.8000929,1.8042896,0.0068183737,0.0007149737793952227,0.005023969,0.008957424,0.012287423,0.0012877949047833681,0.009054375,0.016142158,1.5789338573813436e-05
7,AVERAGE_POOL_2D,0.000119,1.8022372,0.0006918901926837862,1.8007407,1.8044585,0.0061209626,0.00036419424577616155,0.005111469,0.006728997,0.011031381,0.000655657087918371,0.009207825,0.01213505,1.312734321691096e-06
8,RESHAPE,8e-06,1.8022101,0.0010725812753662467,1.8006346,1.8035613,0.005316657,0.00023514196800533682,0.0049265125,0.005617679,0.009581856,0.0004265020543243736,0.008870849,0.010130074,7.665485143661499e-08
9,FULLY_CONNECTED,2.9e-05,1.8022897,0.0004587371658999473,1.8014956,1.8032528,0.005556861,0.0002878120867535472,0.005023906,0.0060491934,0.010015058,0.0005184673354960978,0.009055272,0.010899008,2.9043669160455464e-07
10,LOGISTIC,2.2e-05,1.8022405,0.0007591212633997202,1.8007982,1.8034141,0.0053552743,0.00026364965015091,0.0049346723,0.0057019526,0.009651537,0.0004760580777656287,0.008888406,0.010282257,2.1233381517231463e-07
11,DEQUANTIZE,1e-05,1.8025557,0.00038102950202301145,1.8017215,1.8029401,0.0053421054,5.6836714065866545e-05,0.0052271946,0.0054155216,0.009629453,0.0001033705411828123,0.009421078,0.009763636,9.629452601075174e-08
1,QUANTIZE,0.000764,1.8023596,0.0006641383515670896,1.8004069,1.8043351,0.0057104416,0.00022384578187484294,0.0048512956,0.006154731,0.010292252,0.0004030505660921335,0.00874861,0.01109873,7.863280218094587e-06
2,CONV_2D,0.001002,1.8025942,0.0006321595865301788,1.800549,1.8042545,0.0053832647,0.0004562698013614863,0.004839298,0.0071846223,0.009703806,0.0008220144081860781,0.008725652,0.012946739,9.72321328148246e-06
3,MAX_POOL_2D,8.3e-05,1.8020977,0.0006002528825774789,1.8003262,1.8033293,0.006184379,0.0005808346322737634,0.0050951554,0.0070497254,0.011144803,0.0010461438214406371,0.009184541,0.012706391,9.250186411663889e-07
4,CONV_2D,0.002852,1.8020462,0.0006575346342287958,1.7996157,1.8042486,0.0066955667,0.000619281199760735,0.004873518,0.008988706,0.012065694,0.0011156497057527304,0.008780602,0.016196558,3.441135853528976e-05
